ZIP,IDT1RWAJR,EXTRA,TFRA,IDNCCONR,STNAME,EQCDIVNTINC,INSDATE,BKPREM,SZLNCON,INTAN,NTRENRSR,OBSDIR,OFFOA,P9LTOT,NTALLOTHR,IGLSEC,EEFFR,IDT1CER,NAMEHCR,NTREMULR,DEPDOM,IBEFXTR,INTINCY,EQV,NETINC,LNLSDEPR,FDICSUPVDESC,MUTUAL,OFFFOR,NAASSET,NTLNLSR,DEPUNINS,DEPNIDOM,RSSDHCR,LNATRESR,ASDROTH,SZLNRES,CERT,STALP,NTCOMRER,EINTEXP,DEPCSBQ,COREDEP,MSA_NAME,CALLFORM,RSSDID,CBLRIND,SC,QBPRCOMLDESC,ELNANTR,ENDEFYMD,NPERFV,LNRESNCR,CB,REGAGNT,NUMEMP,ASSET,NCREMULR,NCRECONR,STCNTY,NALTOT,IDLNCORR,SPECGRPDESC,SZLAUTO,CITY,P9ASSET,STMULT,P3ASSET,DEPALLEX,LIAB,ITAX,TRADE,NIMY,INSAGNT1,DEPINS,BKCLASS,NOIJ,NOIJY,IDNCCIR,EFFDATE,LSAORE,ELNATR,NTRER,INTINC,NETINBM,EQCSTKRX,UC,LSALNLS,NTLNLS,FLDOFF,ERNASTR,NCLNLSR,LNLSNET,LNNDEPC,LNNDEPD,DEPFOR,NCRENRER,PARCERT,ROA,P3LTOT,RISDATE,EQCDIV,ROEINJR,ROE,SZLNHEL,OCCDISTDESC,EQ,NAME,HCTMULT,SZLNCRCD,NONIXAY,SZLNOTH,FREPO,FDICDBSDESC,CHBAL,LSAOA,OFFDOM,SUBCHAPS,ASDRRES,NCRER,AOAR,ORE,ACTIVE,NTRECOSR,NCRERESR,DEPIDOM,REPDTE,IDNTCIR,INTEXPY,RBC1AAJ,NTRERESR,ASTEMPM,AOA,ROAPTX,PTAXNETINC,DEPDASTR,NCCOMRER,DEPBEFEX,FEDDESC,NONIIAY,IDNTCONR,ELNATRY,NONIX,LNLSNTV,DEP,CBSA,IDNCOTHR,NIM,RBCRWAJ,SZLNCI,LSASCDBT,IDNCGTPR,NAMEFULL,IDERNCVR,NFAA,ESTYMD,NONII,TRUST,EQTOT,ID
"17061","12.554232676119668","0","499570","0.15360983102918588","PENNSYLVANIA","0","19340101","49039","","174960","0.03598342645710829","987844","0","","1.42759481971746","-59","57.43104525573507","12.554232676119668","MID PENN BCORP INC","0","5965397","41527","5.842560491413935","12.388239831961068","41527","93.74269642070763","NEW YORK","0","0","28420","0.04013286774547875","1193383","985472","1944204","0.7391150925029873","0","0","9889","PA","0","60089","5977557","5408447","","41","786612","0","878023","NEW YORK","205.69029850746267","99991231","0.5259811801510049","145.42660566479236","0","FDIC","814","7038845","0.0907632178137942","0","Dauphin","","103.39611352390068","COMMERCIAL LENDING SPECIALIZATION","","MILLERSBURG","213","1","13937","0","6166856","11132","0","3.8986635607507014","DIF","4784174","NM","41573.61","1.2413603754074929","1.8770967777023277","20260227","","2122","0.0195736842881906","180603","41527","0","1539603","","1072","HARRISBURG","92.36","0.5082392517684448","5592124","","0","","0.32479146981400664","0","1.2399686317725824","","20260630","0","9.885423481620109","9.89","","null","871989","MID PENN BANK","","","2.3766836808478935","0","0","NEW YORK","86170","","67","0","24547","0.32345698275372625","0.03553693823347438","8390","1","0","0.4411142622775944","4979925","20260630","-0.0018782742624773498","1.9438969306632332","10.427857769188726","0.006911599834443075","8.64722972972973","250139","1.5723627562913869","52718","84.75","0","5977557","PHILADELPHIA","0.42","0.10173802458668929","0.06","79596","79.45","5965397","HARRISBURG-CARLISLE, PA","0.8181363250200752","120514","13.302514586354114","","","0","MID PENN BANK","51.156716417910445","660","18680221","13922","1","871989","9889_20260630"
"29574","11.239692056331466","0","0","0.933001163954177","SOUTH CAROLINA","34.55226029369422","19340101","44950","","0","0","7056","0","","0","0","59.178822258238796","11.239692056331466","ANDERSON BANCSHARES INC","0","2133240","17365","8.011023441113668","8.67450554011849","17365","86.76145206352778","ATLANTA","0","0","11084","0.931545876156885","313571","492644","1138197","1.5988596966457067","0","0","9923","SC","0","20091","2135660","1622964","","41","6329","0","192942","ATLANTA","106.38297872340425","99991231","0.5254857213917389","271.319018404908","1","FDIC","443","2380274","0","0.04984491189099135","Marion","","114.04011426008218","COMMERCIAL LENDING SPECIALIZATION","","MULLINS","0","0","29345","0","2173797","3859","0","6.121545946391606","DIF","1822089","NM","17365","1.5179078599771885","0.27939464493597205","20220831","","9000","-0.00264381456174505","85182","17365","0","237925","","8460","COLUMBIA SC","92.75","0.5892914201317133","1850830","","0","","0.6143463407762203","0","1.5179078599771885","","20260630","6000","11.287735450839007","17.25","","null","206477","ANDERSON BROTHERS BANK","","","3.8300403566231203","0","1","ATLANTA","230028","","27","0","0","0.48754288936296547","0.025248773880654076","1424","1","0","0.8809865277170212","1640596","20260630","0.09778189491019505","1.889477494722062","9.291511461877308","-0.002300060089069827","5.3730790067720084","60099","1.8552304301846154","21224","89.62","0","2135660","RICHMOND","0.78","3.4758304072200166","0.79","43816","77.76","2133240","","0","65091","12.494667965767947","","","0","ANDERSON BROTHERS BANK","3.5725768321513","0","19330101","8949","1","206477","9923_20260630"
"57380","0","0","0","0.40903141361256545","SOUTH DAKOTA","52.489502099580086","19340101","1208","","0","0","0","0","","-0.027701927262653848","0","49.11601279676713","0","COMMERCIAL HOLDING CO","0","218754","3334","6.203687747716699","11.151557040279538","3334","70.24785832487635","KANSAS CITY","0","0","3181","-0.6258946304043143","58692","35857","1127182","1.2847690627609687","","","9932","SD","0","2219","219195","199619","","51","129853","1","92116","KANSAS CITY","0","99991231","1.3692738931766693","56.08524957936063","1","FDIC","23","260430","0","0","Charles Mix","","76.98165004333255","AGRICULTURAL SPECIALIZATION","","WAGNER","385","0","4190","0","231388","177","0","4.425136958028927","DIF","160503","NM","3334","2.568322989341023","0.47762998790810157","20240630","","-489","-1.2173230780204234","7740","3334","0","29651","","-489","SIOUX FALLS","96.1","2.2907432389028073","153670","","0","","8.795509552500128","0","2.568322989341023","","20260630","1750","11.305806359516076","23.8","","null","29042","COMMERCIAL STB OF WAGNER","","","2.247090029966336","","0","KANSAS CITY","6584","","1","1","","2.1834061135371177","0.02631033291095496","0","1","0","0.7228915662650602","182897","20260630","0.06444544692917445","1.7785507896877717","11.820035569728935","0.3215272544586787","11.32304347826087","6852","2.704673669938912","3511","84","0","219195","MINNEAPOLIS","0.32","0.8220529402093495","-0.38","2917","59.01","218754","","3.3438065710897025","5521","0","","","0","COMMERCIAL STATE BANK, OF WAGNER","0","0","19020531","418","0","29042","9932_20260630"
"57043","10.328797945278174","0","0","0","SOUTH DAKOTA","39.21568627450981","19340101","4632","","3708","0","0","0","","0.041777796614787525","0","53.09337958947673","10.328797945278174","FIRST STATE ASSOCIATES INC","0","295873","2550","6.107053486053751","9.089687115825672","2550","91.29491369607906","KANSAS CITY","0","0","406","0.0598077181860319","71427","49833","2410582","1.265448005877644","","","9935","SD","0","3460","296393","251253","","51","474450","0","58995","KANSAS CITY","625","99991231","0.1220956770849377","794.0366972477065","1","FDIC","33","357097","0","0","Turner","","107.5079700540889","AGRICULTURAL SPECIALIZATION","","MARION","30","1","227","0","324638","175","0","3.995280043944418","DIF","224966","NM","2550","1.470167137824806","0.08661758336942399","20240630","","520","0.03633810959243507","10006","2550","0","74529","","80","SIOUX FALLS","94.54","0.1593689574126669","270117","","0","","1.1419922949917445","0","1.470167137824806","","20260630","1000","9.771576270830268","16.08","","null","32459","RIVERS EDGE BANK","","","2.1176172146002012","","0","KANSAS CITY","12657","","5","1","","0.32989226201491756","0.019568912648384052","0","1","0","0.7130333138515488","246040","20260630","0.07446268404129294","2.1117734421093317","8.300095236741482","0.13373453694416582","10.821121212121211","6988","1.5710609610088615","2725","82.86","0","296393","MINNEAPOLIS","0.21","0.7071649560477336","0.3","3673","75.64","295873","SIOUX FALLS, SD-MN","0","6546","11.575145224399114","","","0","RIVERS EDGE BANK","40.5625","0","19040101","372","0","32459","9935_20260630"
"75750","14.407421470558331","0","0","0.5576923076923077","TEXAS","0","19340101","17918","","4845","0.44052454758102455","0","0","","0","0","90.54787506400409","14.407421470558331","STEELE BANCSHARES INC","9.779373553172391","535514","263","5.575530996944907","12.06763015386738","263","84.41329264967862"," DALLAS","0","0","9276","0.9241535040462162","186769","73871","4136046","1.1927816708997994","","","9967","TX","0","8105","535885","478318","","51","262358","0","19249","DALLAS","27.395348837209305","99991231","2.7018509866389055","58.82923673997412","1","FED","67","637822","0","0","Smith","","94.50721068410556","COMMERCIAL LENDING SPECIALIZATION","","ARP","0","0","148","0","560852","42","0","2.8489907091303492","DIF","349116","SM","263","0.0803763937893191","0.8320673940063528","20241115","","607","0.966734580307497","16574","263","0","26589","","2150","DALLAS","90.81","2.0275321200781637","452045","","0","","2.211865423850862","0","0.0803763937893191","","20260630","0","0.68624509126016","0.69","","null","76970","AMERICAN STATE BANK","","","2.7055977726876126","","0"," DALLAS","111756","","5","0","","2.123520715291188","0.0377095804158527","7957","1","0.31409446565551513","3.252329105399035","461643","20260630","0.3345565828546235","2.726540287814557","10.909516544877224","0.26094006765803185","9.519731343283581","24052","0.09321216770244231","305","83.96","0","535885","DALLAS","0.4","0.18543701322784026","0.19","8853","70.87","535514","TYLER, TX","0","8469","15.585752137656577","","","0","AMERICAN STATE BANK","0.4241860465116279","0","19110801","1296","0","76970","9967_20260630"
"78801","0","0","0","0.9463722397476341","TEXAS","0","19340101","6818","","1498","0.09709462992008365","0","0","","0","10","44.69626758783385","0","BRISCOE RANCH INC","0","1464169","10399","4.264106312546033","12.577462564460609","10399","45.16992232454041"," DALLAS","0","0","8054","0.10120081714699021","854198","264913","1102451","1.585374201286275","","","9978","TX","0","14620","1468607","948224","","51","273662","1","614496","DALLAS","29.411764705882355","99991231","0.5065419428840119","124.87107360525083","1","FDIC","136","1684362","0","0","Uvalde","","69.74765456263499","COMMERCIAL LENDING SPECIALIZATION","","UVALDE","478","0","6721","0","1472512","2639","0","2.519856451338372","DIF","614409","NM","10391","1.1923937420079629","0.28669249268460273","20220831","","100","0.05398219342612649","35741","10399","0","88538","","340","AUSTIN","95.99","1.2696088497629527","661364","","0","","1.7767745847791665","0","1.1933117624040812","","20260630","0","10.015667036939535","10.02","","null","211850","FIRST STATE BANK OF UVALDE","1","","1.2175245503516974","","0"," DALLAS","355336","","8","0","","1.392049613393487","0.026627292707862085","0","1","0","1.5705521472392638","1199256","20260630","0.31770988199929123","1.7442498612076605","15.658420871300644","0","12.385014705882353","44850","1.496143740573556","13028","86.93","0","1468607","DALLAS","0.3","1.1994271392767633","0.01","10610","39.26","1464169","UVALDE, TX","1.7033161559340704","21121","0","","","0","FIRST STATE BANK OF UVALDE","38.61176470588235","0","19070706","2617","1","211850","9978_20260630"
"24127","0","0","0","0","VIRGINIA","57.61047463175123","19340101","1576","","0","0","0","0","","0.18343014368694585","0","56.83090705487122","0","","0","76769","611","4.961351788603271","17.06002581755594","611","78.81697039169457","ATLANTA","0","0","0","0.0032981892940775514","7827","21010","","1.2243498702189137","","","9986","VA","0","518","76929","71844","","51","804422","1","27109","ATLANTA","0","99991231","0.0387263339070568","0","1","FED","16","92960","0","0","Craig","","84.21997661600133","ALL OTHER UNDER 1 BILLION","","NEW CASTLE","0","0","120","0","77101","160","0","3.797411468632033","DIF","69102","SM","611","1.312938496746305","0","20220831","","0","0","2208","611","0","4459","","1","RICHMOND","95.25","0","60507","","0","","0","0","1.312938496746305","","20260630","352","3.306523681858802","7.8","","null","15859","FARMERS&MERCHANTS BK CRAIG C","","","2.181068042876431","","540","ATLANTA","2549","","1","0","","0","0.006916953528399311","36","1","0","0","55759","20260630","0","1.1639403199712386","16.873969250412298","0","5.8100000000000005","643","1.6567521783819983","771","82.58","0","76929","RICHMOND","0.21","0","0","1015","65.09","76769","ROANOKE, VA","0","1690","0","","","0","FARMERS & MERCHANTS BANK OF CRAIG COUNTY","771","0","19170502","96","0","15859","9986_20260630"
"25443","12.966919125501205","0","0","0","WEST VIRGINIA","13.922728854855551","19340101","4528","","0","0","0","0","","0","-21","64.23527225422784","12.966919125501205","JSB FINANCIAL INC","0","522521","2873","5.242106317852639","6.90372762427328","2873","78.80621065947588","ATLANTA","0","0","40","0.014589795734754272","105326","142899","5850143","1.1161620163918287","","","9997","WV","0","4679","523097","490733","","51","786733","0","100716","ATLANTA","916.6666666666666","99991231","0.007066251406625671","11620","1","FDIC","81","566071","0","0","Jefferson","","83.91100659625499","COMMERCIAL LENDING SPECIALIZATION","","SHEPHERDSTOWN","0","1","8","0","526991","735","0","3.5057467354349345","DIF","417771","NM","2889.8","1.016419774074226","0","20240102","","220","0","14126","2873","0","64442","","30","SCOTT DEPOT","94.89","0.00960552509803639","411779","","0","","0","0","1.0105107657676142","","20260630","400","13.139229073134448","15.26","","null","39080","JEFFERSON SECURITY BANK","","","2.431486572833803","","0","ATLANTA","27599","","6","0","","0.009920905580261366","0.0378910066051785","0","1","0","0.01514336985409363","379622","20260630","0","1.736359582417705","8.39077405607048","0","6.988530864197531","21449","1.2690298791818837","3629","92.31","0","523097","RICHMOND","0.46","1.299920560410197","0.08","6913","72.74","522521","WASHINGTON-ARLINGTON-ALEXANDRIA, DC-VA-MD-WV","0","9447","14.217314990257702","","","0","JEFFERSON SECURITY BANK","128.3","0","18690519","1315","0","39080","9997_20260630"
"26851","0","0","0","0.4648721601559571","WEST VIRGINIA","49.53471725125269","19340101","7581","","0","0","0","0","","0","4","67.97364615137394","0","HIGHLANDS BANKSHARES INC","0","218427","1397","6.168645126941801","9.2936772523611","1397","80.76153589070948","ATLANTA","0","0","2173","0.17660344037086723","37797","59069","1131750","1.152072441597884","","","9998","WV","0","1329","218634","202928","","51","18836","1","34639","ATLANTA","144.23076923076923","99991231","1.041914107615311","90.41336851363236","1","FDIC","51","244166","0","4.028528051406983","Hardy","","86.929847039344","COMMERCIAL LENDING SPECIALIZATION","","WARDENSVILLE","101","1","2581","0","221474","375","0","4.969386880349401","DIF","180837","NM","1393.84","1.1605758582502768","1.6879219804951238","20240102","","225","0.18127698144038604","6836","1397","0","30055","","156","SCOTT DEPOT","92.04","1.27422798258443","176405","","0","","0","0","1.1632070208744452","","20260630","692","6.290149892933619","12.46","","null","22692","CAPON VALLEY BANK","1","","3.5220942722254143","","0","ATLANTA","16183","","6","0","","1.3637593691590255","0.03722057944185513","270","1","0","1.208409398739768","159358","20260630","0","1.199258246592401","9.667283340375173","0","4.78756862745098","9088","1.4754494208944287","1768","89.46","0","218634","RICHMOND","0.6","0.2068812649311627","0.19","4230","72.25","218427","","0","5507","0","","","0","CAPON VALLEY BANK","12.775641025641026","0","19180701","716","0","22692","9998_20260630"
"53946","9.667833067462563","0","0","1.350210970464135","WISCONSIN","153.0612244897959","19340101","4710","","4070","0","0","0","","0","8","81.4468238258053","9.667833067462563","FS BANCSHARES INC","0","226157","441","6.364337243983814","9.203037081741734","441","98.29896930008799","CHICAGO","0","0","3904","-0.002797694078369628","34883","22331","1249691","1.0962121953606734","","","10004","WI","0","2660","227058","176548","","51","599643","0","32639","CHICAGO","0","99991231","1.410848062794303","63.114754098360656","1","FDIC","52","276713","8.183306055646481","0","Green Lake","","125.92042957156127","AGRICULTURAL SPECIALIZATION","","MARKESAN","0","0","316","0","251247","68","0","4.20940635434571","DIF","192175","NM","434.04","0.3253441471559372","2.1327787293042983","20260526","","453","0","7856","441","0","17414","","-3","MADISON","92.39","1.736855686155872","222310","","0","","0","0","0.33056116693338927","","20260630","675","-1.8314158253111061","3.45","","null","25466","ERGO BANK","","","3.450279028105195","","0","CHICAGO","6779","","6","0","","1.1505093489537468","0.022423955506246544","0","1","0","0","203826","20260630","-0.017599436818021823","2.154930889638104","8.41944482826872","0","5.321403846153847","6205","0.3815320498165423","501","81.73","0","227058","CHICAGO","0.27","-0.16973125884016974","0.34","4603","80.34","226157","","5.811180016479465","5196","10.724454964922211","","","0","ERGO BANK","0","0","19100120","361","0","25466","10004_20260630"
"53566","10.277225019935202","0","0","0","WISCONSIN","93.18901795142555","19340101","6622","","1877","0","1381","0","","-0.13552102995982768","52","58.352512466436515","10.277225019935202","WOODFORD BANCSHARES INC","0","406072","3788","5.794672072865521","6.325355304440207","3788","96.65502669477334","CHICAGO","0","0","1437","0.11515438641385727","49058","58863","2961347","0.6248781512924192","","","10011","WI","0","4556","407262","361004","","51","93244","0","96728","CHICAGO","225.22522522522524","99991231","0.2745751441662813","171.74669450243562","1","FDIC","73","523354","0","0","Green","","108.72151001096941","COMMERCIAL LENDING SPECIALIZATION","","MONROE","0","0","3402","0","490250","15","0","3.9167003867099295","DIF","358204","NM","3736","1.4536465348467271","0.6316670152687722","20220831","","500","0","14058","3788","0","68623","","222","MADISON","94.44","0.3638370759348486","392489","","0","","1.0964844354963605","0","1.4738793024623666","","20260630","3530","1.5626261810546715","22.94","","null","33104","WOODFORD STATE BANK","","","2.4034193377270427","","4255","CHICAGO","6516","","6","1","","0.35196308573944807","0.028407158443424528","0","1","0","0.057823156193810545","347209","20260630","0.9518192356972889","1.8779716861555922","8.1110655435631","0","7.1692328767123294","14867","1.479715677736109","3751","77.59","0","407262","CHICAGO","0.36","0.13294925769997784","0.19","6177","74.99","406072","MADISON, WI","0","9502","10.898628601806022","","","0","WOODFORD STATE BANK","19.14864864864865","0","19150101","926","0","33104","10011_20260630"
"54909","0","0","0","0","WISCONSIN","18.732782369146005","19340101","2896","","0","0","0","0","","0","0","63.50841920080422","0","PORTAGE COUNTY BANCSHARES INC","0","173531","1452","4.981507511638803","12.957691502123042","1452","71.53476900380912","CHICAGO","0","0","124","-0.0032198341785398053","54048","51522","1141133","0.9779756064485765","","","10012","WI","0","1397","178595","162519","","51","12647","1","60016","CHICAGO","0","99991231","0.059026257164073954","988.7096774193548","1","FDIC","37","210076","0","2.346805736636245","Portage","","76.38183843119882","COMMERCIAL LENDING SPECIALIZATION","","ALMOND","0","0","48","0","182855","0","0","3.5888387116069023","DIF","124547","NM","1452","1.364777095806976","0","20220831","","0","-0.0039602522680694755","4997","1452","0","23404","","-2","APPLETON","94.26","0.09891433539936663","124135","","0","","0","0","1.364777095806976","","20260630","272","8.86462663394601","10.91","","null","27221","PORTAGE COUNTY BANK","","","2.3752009098513973","","0","CHICAGO","16399","","4","1","","0.12316983531001052","0.03156000685466212","0","1","0","0.04861448711716091","122009","20260630","0","1.3926688000319007","12.691034547065131","-0.012785135149532811","5.677729729729729","6630","1.364777095806976","1452","82.6","0","178595","CHICAGO","0.36","0","0","2527","59.09","173531","STEVENS POINT-PLOVER, WI","0","3600","0","","","0","THE PORTAGE COUNTY BANK","0","0","19010101","379","0","27221","10012_20260630"
